PUBCHEM_SID	PUBCHEM_CID
144208532	6598
144208533	8103
144208534	3293
144208535	2345
144208536	9570093
144208537	54740
144208538	7231
144208539	1349907
144208540	23673837
144208541	7522
144208542	31237
144208543	15088
144208544	8034
144208545	2955
144208546	2723789
144208547	25644
144208548	3598
144208549	3613389
144208550	5569
144208551	6732
144208552	31368
144208553	108242
144208554	3030
144208555	36324
144208556	8638
144208557	2763
144208558	7415
144208559	12971
144208560	7761
144208561	31344
144208562	15615
144208563	2724189
144208564	5753
144208565	3767
144208566	8630
144208567	6537
144208568	7471
144208569	4943
144208570	6984
144208571	957
144208572	445154
144208573	5870
144208574	4169
144208575	23676704
144208576	13144
144208577	9993
144208578	7486
144208579	9862
144208580	8183
144208581	15797
144208582	3672
144208583	5458213
144208584	16230
144208585	8846
144208586	6672
144208587	7567
144208588	2708
144208589	2727
144208590	15286
144208591	18283
144208592	4937
144208593	51556
144208594	80779
144208595	5988
144208596	11169
144208597	7713
144208598	7963
144208599	17857
144208600	18529
144208601	5284421
144208602	9552079
144208603	7592
144208604	8697
144208605	6849
144208606	7810
144208607	3017
144208608	7245
144208609	7261
144208610	228987
144208611	32154
144208612	13263
144208613	454
144208614	2734171
144208615	11729
144208616	6937
144208617	14264
144208618	938
144208619	15531
144208620	5365125
144208621	638034
144208622	7573
144208623	15630
144208624	6896
144208625	7839
144208626	5280961
144208627	3037
144208628	13165
144208629	22833326
144208630	40585
144208631	10793
144208632	30360
144208633	15553
144208634	7946
144208635	25054
144208636	3120
144208637	8800
144208638	7610
144208639	16724
144208640	6947
144208641	7915
144208642	5281708
144208643	7394
144208644	13521
144208645	7057995
144208646	39327
144208647	12868
144208648	40399
144208649	5383
144208650	7947
144208651	8111
144208652	638014
144208653	82190
144208654	62485
144208655	6838
144208656	2272
144208657	33528
144208658	7000
144208659	8033
144208660	1493
144208661	7497
144208662	7473
144208663	5104
144208664	73665
144208665	73864
144208666	65064
144208667	43234
144208668	8091
144208669	338
144208670	8980
144208671	26295
144208672	12276
144208673	53232
144208674	2735009
144208675	4421
144208676	7047
144208677	8141
144208678	10850
144208679	7966
144208680	8119
144208681	11579
144208682	73675
144208683	8087
144208684	39424
144208685	6251
144208686	8139
144208687	13286
144208688	6406
144208689	62783
144208690	7789
144208691	2724103
144208692	7837
144208693	3036
144208694	7061
144208695	12463
144208696	2734956
144208697	14286
144208698	41206
144208699	7220
144208700	15909
144208701	22420
144208702	795
144208703	7833
144208704	57363
144208705	5503
144208706	11957
144208707	9415
144208708	6418
144208709	8289
144208710	5271566
144208711	10005
144208712	21531
144208713	7391
144208714	16560
144208715	8892
144208716	9352
144208717	8561
144208718	169132
144208719	8341
144208720	11123
144208721	7249
144208722	67172
144208723	12232
144208724	6579
144208725	896
144208726	338733
144208727	8398
144208728	5281872
144208729	47326
144208730	6498
144208731	31242
144208732	12958
144208733	12713
144208734	525
144208735	61057
144208736	23667648
144208737	5359657
144208738	28777
144208739	24309
144208740	5280443
144208741	4133
144208742	6009
144208743	7271
144208744	6529
144208745	6167
144208746	11167
144208747	8816
144208748	7104
144208749	37175
144208750	7327
144208751	7642
144208752	7347
144208753	31279
144208754	6837
144208755	13246
144208756	8723
144208757	1986
144208758	15767
144208759	7991
144208760	2314
144208761	7173
144208762	5865
144208763	3639
144208764	8419
144208765	11937
144208766	7352
144208767	5455
144208768	6423
144208769	12251
144208770	16653
144208771	7351
144208772	73672
144208773	7864
144208774	10541
144208775	7969
144208776	16584
144208777	7076
144208778	10707
144208779	24434
144208780	998
144208781	8160
144208782	20087
144208783	8184
144208784	40326
144208785	5963
144208786	5284441
144208787	8449
144208788	12170
144208789	7418
144208790	299
144208791	6540
144208792	6269
144208793	3346
144208794	7451
144208795	235227
144208796	91511
144208797	62479
144208798	2206
144208799	517121
144208800	8086
144208801	31215
144208802	10430
144208803	1480
144208804	4101
144208805	5853
144208806	7943
144208807	5694
144208808	4075
144208809	11487
144208810	5505
144208811	7443
144208812	3423265
144208813	
144208814	8117
144208815	3039
144208816	3090
144208817	30773
144208818	4110039
144208819	516871
144208820	9275
144208821	12101
144208822	7064
144208823	20083
144208824	15096
144208825	5284363
144208826	12348
144208827	8200
144208828	12025
144208829	43226
144208830	6421
144208831	493570
144208832	25670
144208833	6295
144208834	7447
144208835	27756
144208836	995
144208837	996
144208838	11241
144208839	4420
144208840	18752
144208841	87244
144208842	41385
144208843	9740
144208844	6503
144208845	7603
144208846	31362
144208847	15659
144208848	10009
144208849	520196
144208850	8342
144208851	22833331
144208852	8861
144208853	24066
144208854	8371
144208855	8635
144208856	6549
144208857	7489
144208858	17142
144208859	7040
144208860	8559
144208861	6124
144208862	24685
144208863	39965
144208864	78170
144208865	7153
144208866	11107
144208867	79
144208868	7895
144208869	985
144208870	17317
144208871	5755
144208872	24482
144208873	12688
144208874	37517
144208875	798
144208876	2724385
144208877	3032791
144208878	8872
144208879	6702
144208880	676454
144208881	9473
144208882	7195
144208883	2519
144208884	9880
144208885	15910
144208886	73670
144208887	54677470
144208888	2734161
144208889	11529
144208890	19241
144208891	7975
144208892	17869
144208893	33286
144208894	21209
144208895	8076
144208896	77703
144208897	12397
144208898	66494
144208899	8113
144208900	978
144208901	6854
144208902	4684
144208903	9787
144208904	7292
144208905	7270
144208906	9074
144208907	17038
144208908	92839
144208909	67271
144208910	3073
144208911	24764
144208912	6966
144208913	8142
144208914	936
144208915	1133
144208916	23707968
144208917	643460
144208918	11251
144208919	62551
144208920	8813
144208921	7577
144208922	9128
144208923	6901
144208924	7849
144208925	5280934
144208926	7335
144208927	3026
144208928	19499
144208929	31657
144208930	8437
144208931	2779938
144208932	4931
144208933	8038
144208934	76302
144208935	6998
144208936	117549
144208937	17318
144208938	8326
144208939	657298
144208940	3485
144208941	6626
144208942	9568700
144208943	5541
144208944	17049
144208945	4021
144208946	7916
144208947	10332
144208948	7416
144208949	1486
144208950	71485
144208951	10522
144208952	7729
144208953	5934
144208954	19395
144208955	8050
144208956	8195
144208957	7274
144208958	440968
144208959	5641
144208960	11057
144208961	13618
144208962	10722
144208963	11831
144208964	7670
144208965	4114
144208966	7002
144208967	444972
144208968	10555
144208969	7582
144208970	6796
144208971	8303
144208972	4933
144208973	7648
144208974	19458
144208975	727
144208976	5192
144208977	6505
144208978	11807
144208979	65360
144208980	1639
144208981	8439
144208982	8461
144208983	7184
144208984	8069
144208985	7771
144208986	20686
144208987	7050
144208988	8192
144208989	3715
144208990	5994
144208991	8404
144208992	18689
144208993	6436
144208994	14215
144208995	50896
144208996	31356
144208997	8144
144208998	6809
144208999	15595
144209000	32485
144209001	7900
144209002	637511
144209003	6001
144209004	727200
144209005	8314
144209006	864
144209007	4781
144209008	7092
144209009	8361
144209010	1030
144209011	949
144209012	89594
144209013	3690
144209014	14130
144209015	5543
144209016	22311
144209017	11769095
144209018	8178
144209019	7902
144209020	8456
144209021	16666
144209022	27189
144209023	9161
144209024	8785
144209025	40000
144209026	707035
144209027	21954
144209028	8094
144209029	10687
144209030	7150
144209031	8462
144209032	4993
144209033	9154
144209034	6129
144209035	12679
144209036	3347
144209037	44073
144209038	162461
144209039	2871
144209040	8209
144209041	8345
144209042	12257
144209043	21277
144209044	47866
144209045	8427
144209046	2478
144209047	31269
144209048	54680782
144209049	2202
144209050	11005
144209051	7222
144209052	19188
144209053	11813
144209054	18692
144209055	8344
144209056	3437714
144209057	29327
144209058	12130
144209059	14899
144209060	12002
144209061	8372
144209062	62097
144209063	12525
144209064	2728
144209065	7395
144209066	9903
144209067	8363
144209068	667493
144209069	7255
144209070	31357
144209071	2723790
144209072	6781
144209073	16562
144209074	7006
144209075	29732
144209076	6950
144209077	62558
144209078	5143
144209079	15600
144209080	166033
144209081	4610
144209082	8663
144209083	8923
144209084	62882
144209085	5281
144209086	8400
144209087	66
144209088	7289
144209089	8679
144209090	237332
144209091	11432
144209092	5283349
144209093	7026
144209094	38479
144209095	5359810
144209096	16278
144209097	7488
144209098	13583
144209099	6327114
144209100	13522
144209101	8906
144209102	6758
144209103	5987
144209104	11933
144209105	8445
144209106	11860
144209107	7375
144209108	8722
144209109	3589
144209110	12329
144209111	36242
144209112	7355
144209113	6336
144209114	71157
144209115	32933
144209116	1110
144209117	16666
144209118	7269
144209119	8285
144209120	23667638
144209121	27461
144209122	4509
144209123	1183
144209124	4754
144209125	7421
144209126	15106
144209127	6559
144209128	1983
144209129	6028
144209130	7463
144209131	6184
144209132	5125
144209133	79878
144209134	70837
144209135	5780
144209136	17004
144209137	10708
144209138	12021
144209139	342
144209140	713
144209141	31244
144209142	5147
144209143	7444
144209144	9076
144209145	6720
144209146	4909
144209147	13624
144209148	4891
144209149	2328
144209150	24730
144209151	75576
144209152	12736
144209153	2566
144209154	6
144209155	31288
144209156	15278
144209157	60196372
144209158	7371
144209159	8560
144209160	12968
144209161	3121
144209162	2662
144209163	2268
144209164	7970
144209165	445639
144209166	4944
144209167	37123
144209168	86607
144209169	560256
144209170	9481
144209171	7615
144209172	7677
144209173	7870
144209174	6327349
144209175	7516
144209176	18635
144209177	10255083
144209178	4284
144209179	6618
144209180	7505
144209181	17162
144209182	7048
144209183	4632
144209184	2256
144209185	8607
144209186	21307
144209187	2266
144209188	638024
144209189	10870
144209190	7635
144209191	7814
144209192	17756
144209193	17777
144209194	5881
144209195	3463
144209196	1318
144209197	5320
144209198	6739
144209199	7703
144209200	18725
144209201	7211
144209202	931
144209203	991
144209204	30479
144209205	53518
144209206	54739
144209207	9889168
144209208	11369
144209209	23665759
144209210	7997
144209211	18204
144209212	6616
144209213	11595
144209214	23668192
144209215	15415
144209216	14855
144209217	6877
144209218	4650
144209219	5546
144209220	1989
144209221	7285
144209222	19042
144209223	325
144209224	14184
144209225	27465
144209226	26124
144209227	643820
144209228	7547
144209229	38852
144209230	6497
144209231	16305
144209232	7540
144209233	7579
144209234	16004
144209235	6914
144209236	174
144209237	10129
144209238	3314
144209239	6923
144209240	8836
144209241	33775
144209242	17090
144209243	9216
144209244	4936
144209245	7924
144209246	7993
144209247	6491
144209248	123458
144209249	31209
144209250	6466
144209251	7636
144209252	520108
144209253	6978
144209254	7929
144209255	5757
144209256	11443
144209257	1046
144209258	5954
144209259	42586
144209260	7618
144209261	7142
144209262	37829
144209263	8042
144209264	11089
144209265	13690
144209266	62277
144209267	727
144209268	2733525
144209269	7720
144209270	24860538
144209271	7013
144209272	8115
144209273	10757
144209274	7855
144209275	753
144209276	11224
144209277	616765
144209278	8858
144209279	14985
144209280	13450
144209281	8121
144209282	6547
144209283	8902
144209284	87587
144209285	204
144209286	16402
144209287	1549026
144209288	2758
144209289	7057
144209290	5284366
144209291	8843
144209292	4156
144209293	31241
144209294	1060
144209295	5280373
144209296	4928
144209297	82343
144209298	25750
144209299	8152
144209300	7361
144209301	23692768
144209302	22833317
144209303	8170
144209304	7935
144209305	5798
144209306	7095
144209307	8362
144209308	4911
144209309	31236
144209310	7276
144209311	6895
144209312	11776
144209313	7257
144209314	568
144209315	2244
144209316	27982
144209317	8842
144209318	7005
144209319	7967
144209320	971
144209321	13232
144209322	8193
144209323	8467
144209324	14050
144209325	54670067
144209326	81259
144209327	8749
144209328	5284382
144209329	992
144209330	6046
144209331	516902
144209332	612040
144209333	6567
144209334	8783
144209335	660
144209336	5053
144209337	5479172
144209338	6853
144209339	2286
144209340	7813
144209341	7517
144209342	7564
144209343	8554
144209344	8199
144209345	24603
144209346	83572
144209347	3893
144209348	62630
144209349	12967
144209350	62311
144209351	8691
144209352	9566064
144209353	23668193
144209354	19633
144209355	7239
144209356	1176
144209357	11883
144209358	39676
144209359	196
144209360	43079
144209361	7913
144209362	8051
144209363	83511
144209364	26177
144209365	11317
144209366	8455
144209367	3397
144209368	27423
144209369	5280450
144209370	102861
144209371	8130
144209372	31374
144209373	8615
144209374	23676814
144209375	16220118
144209376	5282745
144209377	10943
144209378	26041
144209379	7948
144209380	54678486
144209381	8128
144209382	73674
144209383	7628
144209384	8174
144209385	159055
144209386	111037
144209387	7820
144209388	8458
144209389	7362
144209390	87984
144209391	444266
